PROVISIONAL ,,,,,,,,,,,,,,,,
AREFNO,Borough,Boro,Latitude,Longitude,Easting,Northing,CREFNO,Casualty Class,Casualty Sex,Casualty Age (Banded),Casualty Age,CasualtyCount,Casualty Severity,Ped Location,Ped Movement,Mode of Travel
1200236171,Bromley,19,51.40983138,0.03500165,541626,169832,1,1 Driver/Rider,1 Male,25-59,43,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200236174,Islington,3,51.54587818,-0.08367353,532977,184738,1,1 Driver/Rider,2 Female,25-59,41,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236175,Barnet,30,51.61045678,-0.25630768,520836,191620,1,1 Driver/Rider,2 Female,25-59,48,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236180,Croydon,20,51.41005597,-0.1005171,532201,169604,1,3 Pedestrian,2 Female,25-59,42,1,3 Slight,10 Unknown Or Other,9 Unknown Or Other,1 Pedestrian
1200236186,Westminster,1,51.52683808,-0.20985408,524280,182399,1,1 Driver/Rider,2 Female,25-59,30,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200236195,Hounslow,25,51.45515486,-0.45429968,507492,174041,1,1 Driver/Rider,1 Male,25-59,55,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,8 Other Vehicle
1200236198,Newham,17,51.50247397,0.02525164,540663,180115,1,1 Driver/Rider,1 Male,25-59,33,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,9 Private Hire
1200236200,Barnet,30,51.64596467,-0.16641303,526961,195721,1,3 Pedestrian,2 Female,25-59,56,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian
1200236201,Barnet,30,51.61726093,-0.17678653,526323,192511,1,3 Pedestrian,2 Female,25-59,51,1,3 Slight,08 In Centre Of Carriageway,3 From Drivers O/Side,1 Pedestrian
1200236202,Westminster,1,51.51324972,-0.12914548,529917,181028,1,1 Driver/Rider,2 Female,25-59,53,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236204,Brent,28,51.57833283,-0.3265543,516054,187934,1,1 Driver/Rider,1 Male,25-59,42,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236208,Hounslow,25,51.46300408,-0.41516591,510192,174972,1,1 Driver/Rider,2 Female,25-59,28,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236215,Lewisham,7,51.43270428,0.01813558,540383,172343,1,1 Driver/Rider,2 Female,25-59,29,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200236218,Lambeth,9,51.48037901,-0.11384257,531073,177400,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236246,Southwark,8,51.49180817,-0.05979663,534792,178769,1,1 Driver/Rider,1 Male,25-59,36,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200236249,Hammersmith & Fulham,11,51.49218033,-0.22522933,523307,178519,1,1 Driver/Rider,1 Male,25-59,47,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200236251,Hounslow,25,51.47064323,-0.36701247,513518,175895,1,1 Driver/Rider,1 Male,25-59,48,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236256,Barnet,30,51.58901675,-0.16876516,526957,189384,1,1 Driver/Rider,1 Male,25-59,48,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236266,Wandsworth,10,51.45605606,-0.20450665,524844,174537,1,1 Driver/Rider,1 Male,25-59,45,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236267,Lambeth,9,51.45746436,-0.14305787,529109,174800,1,1 Driver/Rider,1 Male,25-59,35,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236269,Haringey,31,51.59204059,-0.08059237,533056,189877,1,2 Passenger,2 Female,25-59,33,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236270,Lewisham,7,51.45674105,-0.01605704,537934,174951,1,1 Driver/Rider,1 Male,25-59,31,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236271,Wandsworth,10,51.4369007,-0.16150289,527885,172481,1,1 Driver/Rider,1 Male,25-59,42,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236276,Bromley,19,51.4111427,0.01583392,540289,169941,1,3 Pedestrian,2 Female,25-59,42,1,3 Slight,08 In Centre Of Carriageway,1 From Drivers N/Side,1 Pedestrian
1200236278,Greenwich,6,51.45712948,0.03164947,541247,175085,1,1 Driver/Rider,2 Female,25-59,59,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236285,Haringey,31,51.59266561,-0.09133615,532310,189927,1,3 Pedestrian,1 Male,25-59,28,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian
1200236305,Bromley,19,51.36439015,0.11080597,547043,164928,2,1 Driver/Rider,2 Female,25-59,38,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236306,Croydon,20,51.36673693,-0.11828586,531089,164755,1,3 Pedestrian,2 Female,25-59,51,1,2 Serious,01 Crossing Road On Ped Xing,3 From Drivers O/Side,1 Pedestrian
1200236314,Kensington & Chelsea,12,51.49184185,-0.17158232,527032,178573,1,1 Driver/Rider,1 Male,25-59,53,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200236333,Waltham Forest,13,51.57606047,-0.01463029,537673,188222,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200236335,Harrow,29,51.60449338,-0.27939601,519253,190919,1,1 Driver/Rider,2 Female,25-59,42,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236336,Brent,28,51.54903429,-0.20589583,524494,184874,1,1 Driver/Rider,1 Male,25-59,44,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236339,Barking & Dagenham,16,51.54293574,0.11923239,547055,184799,1,1 Driver/Rider,'-1 Unknown,25-59,31,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236341,Barking & Dagenham,16,51.53798107,0.07750043,544177,184165,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200236343,Westminster,1,51.50153291,-0.17947918,526457,179637,1,1 Driver/Rider,1 Male,25-59,52,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,9 Private Hire
1200236346,Barnet,30,51.57172151,-0.23068866,522714,187355,1,1 Driver/Rider,'-1 Unknown,25-59,32,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236353,Camden,2,51.54223236,-0.12570681,530073,184257,1,1 Driver/Rider,1 Male,25-59,40,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236359,Brent,28,51.56782097,-0.24281639,521884,186901,1,1 Driver/Rider,1 Male,25-59,26,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236359,Brent,28,51.56782097,-0.24281639,521884,186901,2,2 Passenger,1 Male,25-59,50,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236363,Tower Hamlets,5,51.52638269,-0.02783517,536907,182673,1,3 Pedestrian,1 Male,25-59,38,1,3 Slight,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian
1200236372,Redbridge,14,51.55880763,0.07804516,544149,186482,1,3 Pedestrian,1 Male,25-59,33,1,2 Serious,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian
1200236377,Hillingdon,26,51.50632905,-0.46442785,506669,179717,1,3 Pedestrian,1 Male,25-59,38,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian
1200236379,Westminster,1,51.51000495,-0.17086928,527031,180594,1,1 Driver/Rider,1 Male,25-59,53,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236382,Ealing,27,51.53127197,-0.30498145,517670,182735,1,1 Driver/Rider,1 Male,25-59,30,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236383,Newham,17,51.54518144,0.00009184,538787,184816,1,1 Driver/Rider,2 Female,25-59,49,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200236387,Haringey,31,51.59863581,-0.13828705,529041,190507,1,1 Driver/Rider,2 Female,25-59,41,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200236392,Lambeth,9,51.48204536,-0.11233362,531173,177588,1,1 Driver/Rider,1 Male,25-59,41,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200236401,Merton,22,51.41081684,-0.20942819,524625,169498,1,1 Driver/Rider,1 Male,25-59,26,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236403,Islington,3,51.55817163,-0.13953552,529069,186005,1,1 Driver/Rider,1 Male,25-59,43,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236411,Islington,3,51.53001883,-0.11607312,530776,182916,1,1 Driver/Rider,1 Male,25-59,38,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200236416,Ealing,27,51.51038157,-0.28819033,518889,180439,1,1 Driver/Rider,1 Male,25-59,45,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236417,Redbridge,14,51.54662118,0.0765958,544087,185124,2,3 Pedestrian,2 Female,25-59,28,1,3 Slight,05 Crossing Road (Not On Xing),9 Unknown Or Other,1 Pedestrian
1200236425,Islington,3,51.52529435,-0.08753682,532769,182442,1,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,5 Taxi
1200236437,Camden,2,51.54211606,-0.13817165,529209,184222,1,1 Driver/Rider,1 Male,25-59,41,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200236442,Islington,3,51.52607688,-0.10304494,531691,182501,1,1 Driver/Rider,2 Female,25-59,32,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236444,Waltham Forest,13,51.58115311,-0.00315026,538453,188810,1,1 Driver/Rider,1 Male,25-59,42,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200236448,Barnet,30,51.60133182,-0.18408113,525862,190727,1,1 Driver/Rider,1 Male,25-59,36,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236454,Southwark,8,51.47490048,-0.09536255,532372,176824,1,1 Driver/Rider,1 Male,25-59,47,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,8 Other Vehicle
1200236455,Greenwich,6,51.45754391,0.08081252,544661,175227,1,1 Driver/Rider,1 Male,25-59,38,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236455,Greenwich,6,51.45754391,0.08081252,544661,175227,2,2 Passenger,2 Female,25-59,40,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236464,Waltham Forest,13,51.59413028,0.00993562,539320,190278,2,3 Pedestrian,1 Male,25-59,35,1,3 Slight,10 Unknown Or Other,9 Unknown Or Other,1 Pedestrian
1200236464,Waltham Forest,13,51.59413028,0.00993562,539320,190278,3,3 Pedestrian,1 Male,25-59,45,1,3 Slight,10 Unknown Or Other,9 Unknown Or Other,1 Pedestrian
1200236470,Haringey,31,51.59932942,-0.05796175,534602,190729,1,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236473,Kingston-Upon-Thames,23,51.39923948,-0.26051381,521103,168125,1,3 Pedestrian,2 Female,25-59,53,1,3 Slight,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian
1200236486,Camden,2,51.54157761,-0.1766116,526545,184095,1,1 Driver/Rider,1 Male,25-59,33,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200236487,Hounslow,25,51.46904083,-0.32859828,516190,175777,1,1 Driver/Rider,1 Male,25-59,54,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200236495,Croydon,20,51.3853853,-0.10974589,531630,166844,2,1 Driver/Rider,2 Female,25-59,29,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236501,Tower Hamlets,5,51.52939216,-0.01537806,537762,183031,1,1 Driver/Rider,1 Male,25-59,31,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236506,Southwark,8,51.49321102,-0.04680036,535690,178949,1,3 Pedestrian,1 Male,25-59,57,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian
1200236507,Bromley,19,51.36771165,0.02503287,541062,165129,1,1 Driver/Rider,2 Female,25-59,30,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236507,Bromley,19,51.36771165,0.02503287,541062,165129,2,1 Driver/Rider,1 Male,25-59,25,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236518,Newham,17,51.54517312,0.00741792,539295,184829,1,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236519,Greenwich,6,51.48213294,-0.00998586,538279,177786,1,1 Driver/Rider,1 Male,25-59,50,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236529,Islington,3,51.54869219,-0.0797908,533238,185058,1,1 Driver/Rider,1 Male,25-59,26,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236532,Waltham Forest,13,51.55500875,-0.01675871,537589,185877,1,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200236534,Havering,15,51.57200606,0.18421144,551464,188164,1,1 Driver/Rider,1 Male,25-59,33,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236540,Southwark,8,51.48096291,-0.06089088,534748,177561,1,1 Driver/Rider,1 Male,25-59,48,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200236541,Newham,17,51.51625895,0.00912992,539502,181617,1,1 Driver/Rider,2 Female,25-59,35,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236543,Brent,28,51.54246491,-0.26174898,520639,184050,1,1 Driver/Rider,1 Male,25-59,30,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236544,Haringey,31,51.59354503,-0.07417648,533496,190056,1,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236546,Hounslow,25,51.46597448,-0.42004437,509846,175295,1,1 Driver/Rider,2 Female,25-59,48,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236550,Newham,17,51.51552577,0.00888144,539487,181535,1,1 Driver/Rider,1 Male,25-59,42,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236551,Tower Hamlets,5,51.52041612,-0.04530432,535713,181977,1,1 Driver/Rider,2 Female,25-59,25,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236552,Redbridge,14,51.60584601,0.05315725,542277,191664,1,1 Driver/Rider,1 Male,25-59,31,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236563,Haringey,31,51.57569935,-0.07226056,533681,188075,1,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236565,Barking & Dagenham,16,51.53056764,0.09538734,545441,183376,1,1 Driver/Rider,1 Male,25-59,39,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236570,Barnet,30,51.60121086,-0.23448096,522372,190628,1,1 Driver/Rider,1 Male,25-59,59,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236580,Sutton,21,51.38060792,-0.21751932,524144,166125,1,1 Driver/Rider,1 Male,25-59,44,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236580,Sutton,21,51.38060792,-0.21751932,524144,166125,2,2 Passenger,2 Female,25-59,42,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236580,Sutton,21,51.38060792,-0.21751932,524144,166125,3,2 Passenger,1 Male,25-59,44,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236581,Lewisham,7,51.47562404,-0.03729903,536402,177011,1,1 Driver/Rider,1 Male,25-59,31,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236583,Kensington & Chelsea,12,51.50839271,-0.19508615,525355,180373,1,1 Driver/Rider,1 Male,25-59,58,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,9 Private Hire
1200236586,Richmond-Upon-Thames,24,51.45192198,-0.33069146,516088,173870,1,1 Driver/Rider,1 Male,25-59,29,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200236588,Islington,3,51.55450369,-0.114816,530793,185641,1,1 Driver/Rider,1 Male,25-59,25,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200236596,Croydon,20,51.34144988,-0.14090177,529586,161903,1,1 Driver/Rider,1 Male,25-59,34,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236599,Greenwich,6,51.48844721,0.06278764,543312,178628,1,1 Driver/Rider,1 Male,25-59,46,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236601,Islington,3,51.56466049,-0.10559487,531403,186787,1,2 Passenger,2 Female,25-59,49,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,6 Bus Or Coach
1200236603,Hackney,4,51.52572157,-0.08286242,533092,182498,1,1 Driver/Rider,1 Male,25-59,26,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236609,Bromley,19,51.4143431,0.07161497,544158,170405,1,1 Driver/Rider,1 Male,25-59,29,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236610,Ealing,27,51.51891352,-0.35469214,514253,181282,1,1 Driver/Rider,1 Male,25-59,52,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236610,Ealing,27,51.51891352,-0.35469214,514253,181282,2,3 Pedestrian,1 Male,25-59,35,1,3 Slight,04 Crossing Road Within 50M Xing,3 From Drivers O/Side,1 Pedestrian
1200236612,Bexley,18,51.47535991,0.12537312,547699,177297,1,1 Driver/Rider,1 Male,25-59,41,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236613,Lambeth,9,51.47725838,-0.12336064,530421,177036,1,1 Driver/Rider,2 Female,25-59,38,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236613,Lambeth,9,51.47725838,-0.12336064,530421,177036,2,2 Passenger,2 Female,25-59,39,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236614,Barnet,30,51.58934805,-0.19886531,524871,189369,1,1 Driver/Rider,1 Male,25-59,26,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236616,Lambeth,9,51.47459759,-0.12005693,530658,176746,1,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236617,Ealing,27,51.51521519,-0.30337281,517823,180952,1,1 Driver/Rider,2 Female,25-59,29,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236619,Lambeth,9,51.48452747,-0.1263608,530192,177839,1,1 Driver/Rider,2 Female,25-59,37,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,7 Goods Vehicle
1200236622,Waltham Forest,13,51.62797055,0.00459661,538847,194031,1,1 Driver/Rider,1 Male,25-59,29,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236623,Wandsworth,10,51.45990196,-0.17113088,527152,175022,1,1 Driver/Rider,1 Male,25-59,30,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236626,Croydon,20,51.3786612,-0.07783419,533870,166154,1,3 Pedestrian,2 Female,25-59,42,1,2 Serious,08 In Centre Of Carriageway,3 From Drivers O/Side,1 Pedestrian
1200236630,Newham,17,51.53764057,0.05752737,542793,184088,1,1 Driver/Rider,1 Male,25-59,30,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236632,Hillingdon,26,51.47563937,-0.50416596,503981,176247,1,1 Driver/Rider,2 Female,25-59,35,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236635,Camden,2,51.5404753,-0.19371545,525362,183943,1,1 Driver/Rider,1 Male,25-59,37,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236636,Kensington & Chelsea,12,51.50064001,-0.19385095,525462,179513,1,2 Passenger,2 Female,25-59,54,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,6 Bus Or Coach
1200236636,Kensington & Chelsea,12,51.50064001,-0.19385095,525462,179513,2,2 Passenger,2 Female,25-59,35,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,6 Bus Or Coach
1200236650,Enfield,32,51.62463922,-0.0811962,532919,193501,1,1 Driver/Rider,1 Male,25-59,45,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236650,Enfield,32,51.62463922,-0.0811962,532919,193501,2,2 Passenger,2 Female,25-59,39,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236661,Camden,2,51.56100775,-0.17874877,526343,186252,1,1 Driver/Rider,1 Male,25-59,36,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236669,Lambeth,9,51.45904691,-0.13342089,529774,174993,1,1 Driver/Rider,2 Female,25-59,42,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236671,Croydon,20,51.40401354,-0.08124274,533559,168967,1,1 Driver/Rider,1 Male,25-59,48,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236681,Enfield,32,51.64673541,-0.04694437,535224,196021,1,1 Driver/Rider,1 Male,25-59,55,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200236692,Lambeth,9,51.47914575,-0.10539648,531663,177278,1,2 Passenger,2 Female,25-59,57,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,9 Private Hire
1200236708,Waltham Forest,13,51.59897784,-0.03576852,536140,190731,1,1 Driver/Rider,1 Male,25-59,35,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236708,Waltham Forest,13,51.59897784,-0.03576852,536140,190731,2,2 Passenger,2 Female,25-59,38,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236717,Lambeth,9,51.48178747,-0.11195539,531200,177560,1,1 Driver/Rider,2 Female,25-59,27,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200236722,Hounslow,25,51.47020891,-0.35909458,514069,175859,1,3 Pedestrian,2 Female,25-59,43,1,3 Slight,09 In Road - Not Crossing,7 In Rd Facing Traffic,1 Pedestrian
1200236726,Havering,15,51.57640136,0.18240148,551324,188649,1,3 Pedestrian,2 Female,25-59,33,1,2 Serious,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian
1200236728,Redbridge,14,51.59514716,0.03130579,540797,190432,1,1 Driver/Rider,1 Male,25-59,29,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236729,Waltham Forest,13,51.6004654,-0.01620981,537490,190933,1,1 Driver/Rider,1 Male,25-59,41,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236732,Kensington & Chelsea,12,51.49184086,-0.16461011,527516,178585,1,1 Driver/Rider,1 Male,25-59,41,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200236733,Croydon,20,51.40367289,-0.10283769,532058,168890,1,1 Driver/Rider,2 Female,25-59,32,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236734,Croydon,20,51.38106251,-0.12054377,530891,166344,1,1 Driver/Rider,1 Male,25-59,58,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236737,Croydon,20,51.33664243,-0.07649065,534086,161484,1,2 Passenger,2 Female,25-59,28,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236737,Croydon,20,51.33664243,-0.07649065,534086,161484,2,2 Passenger,2 Female,25-59,36,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236740,Brent,28,51.53692274,-0.25731713,520961,183441,1,3 Pedestrian,2 Female,25-59,40,1,2 Serious,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian
1200236743,Barnet,30,51.63295351,-0.17569474,526355,194258,1,2 Passenger,2 Female,25-59,25,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236747,Brent,28,51.55689876,-0.29182474,518516,185606,3,1 Driver/Rider,1 Male,25-59,29,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200236750,Barnet,30,51.56898207,-0.19140266,525444,187117,1,3 Pedestrian,1 Male,25-59,28,1,3 Slight,05 Crossing Road (Not On Xing),9 Unknown Or Other,1 Pedestrian
1200236751,Camden,2,51.54658996,-0.14527245,528704,184707,1,1 Driver/Rider,1 Male,25-59,32,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
